2.178243231738637320e+00,-3.614450986559541779e+00,4.676249937691752123e-01,1.580336802606138041e-02,1.096206465704696598e-01,-1.001036378302068430e-02,-3.749423311184600038e+00,5.708694987706799395e-01,9.473423418427908554e-03,6.868363333844437757e-02,-1.143771714094570478e-02,1.110800059246266969e+01,1.631969068952684676e+00,-2.199108598673495396e-01,-1.451551179832560434e+00,-1.398948390877317316e-01,1.569157306332584143e-02,7.055255446830480670e-01,1.878461771120764900e-01,9.623847657117398091e-01,-9.996641486896866713e-01,-2.384099596622160533e+00,-4.258474070118460630e-02,-2.096611614715352623e+00,-5.841821803658824308e-01
9.857399185084634752e+00,-5.086024612514597365e+00,1.145945957493890832e+00,3.067716753320314307e-02,2.250505851507537403e-01,-1.329648230428710255e-02,-7.109546382291027200e+00,8.176274782663890406e-01,1.073519636369090445e-02,5.614493583456117015e-02,-2.603875845278747631e-02,2.639453935282979202e+01,5.469929825436291360e+00,4.784603312729075464e-01,-1.484481767637706007e+00,-1.888165125282264822e-01,1.137065072612911294e-02,4.827489212029423271e-01,1.379803818459398312e-01,1.304223456504771672e+00,-1.320940010770254913e+00,-2.580986155597181586e+00,-4.540181570420038365e-02,-2.218231187174914076e+00,-5.481267458414463833e-01
1.339948380799255645e+01,-9.717164332812448180e+00,4.311761161599223513e+00,8.508189800386770085e-02,7.083627802168612764e-01,-5.546907678230098178e-03,-1.454112906681337947e+01,3.050938716555005037e+00,5.253413974364299494e-02,3.418527903532829204e-01,-7.622743403833780185e-02,3.717711916924076831e+01,8.169753007701039849e+00,5.610968236856972435e-01,-1.213797190344892307e+00,-3.431846690093182661e-01,1.597473810091706902e-03,-1.867275108838830494e-02,7.112684139165453660e-03,1.019489287517613585e+00,-1.180710889644457584e+00,-1.936911231839445025e+00,-3.117382859766861664e-02,-1.500159613599126640e+00,-3.648679316591024735e-01
6.389058176443801251e+00,-1.191094440171891655e+01,6.760900314407737532e+00,1.227296942543822933e-01,1.711719943041119407e+00,3.138753393976118633e-01,-1.507120754304781407e+01,6.515487294905687676e+00,1.409576516872647900e-01,1.859358905259839378e+00,2.190401804979247857e-01,2.795702329836754529e+01,3.657688634188437593e+00,-1.217536006632020662e+00,-5.272597979396557166e-01,-8.090269704262805783e-01,-1.487960684261455981e-02,-7.683841597853697802e-01,-1.548425079762162371e-01,-1.771502504600991568e+00,-8.903809834672762324e-01,-4.216641973734635007e-01,-7.725086797305075192e-03,-3.760560193223932424e-01,-1.631351902606218915e-02
