1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.250443461770162067e-04
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.250443461770162067e-04
1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,9.295573985454181482e-04
1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,3.136380453500344726e-04
1.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.499764182032612726e-03
1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.160463936860707318e-03
1.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,4.722308072518511743e-03
1.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,4.722308072518511743e-03
1.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,2.712859891775030313e-03
1.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,6.256929189484928232e-03
1.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+00,1.903165087375080500e-02
1.000000000000000000e+00,5.000000000000000000e+01,6.000000000000000000e+00,4.383521892237868256e-03
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,3.983672592833924220e-02
1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,3.983672592833924220e-02
1.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,1.344432346126515389e-02
1.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,3.983672592833924220e-02
1.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+00,4.382033995498446632e-02
1.000000000000000000e+00,1.000000000000000000e+02,6.000000000000000000e+00,6.444608598973538410e-03
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.384268952723805964e-04
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.384268952723805964e-04
2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,8.223102421086715772e-04
2.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,5.965254914794114070e-04
2.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,1.953530661284106230e-03
2.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,1.565711480276433002e-04
2.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,9.867820929326275026e-03
2.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,9.867820929326275026e-03
2.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,6.114631800197776459e-04
2.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,1.308666114763432607e-02
2.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+00,2.466438692018314838e-02
2.000000000000000000e+00,5.000000000000000000e+01,6.000000000000000000e+00,2.582360879312988865e-03
2.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,7.751755468284421413e-02
2.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,7.751755468284421413e-02
2.000000000000000000e+00,1.000000000000000000e+02,3.000000000000000000e+00,6.756482054909335178e-02
2.000000000000000000e+00,1.000000000000000000e+02,4.000000000000000000e+00,7.751755468284421413e-02
2.000000000000000000e+00,1.000000000000000000e+02,5.000000000000000000e+00,5.817862455788043452e-02
2.000000000000000000e+00,1.000000000000000000e+02,6.000000000000000000e+00,3.814656893422678757e-03
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.606284039327954612e-04
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,9.606284039327954612e-04
3.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,6.312055921444368082e-04
3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,1.103946842017194648e-03
3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,2.078484742227897867e-03
3.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+00,6.044620378535270084e-04
3.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,5.740521436726615974e-03
3.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,5.740521436726615974e-03
3.000000000000000000e+00,5.000000000000000000e+01,3.000000000000000000e+00,1.126157349524582697e-03
3.000000000000000000e+00,5.000000000000000000e+01,4.000000000000000000e+00,7.188868202594974818e-03
3.000000000000000000e+00,5.000000000000000000e+01,5.000000000000000000e+00,3.145798044209545397e-02
3.000000000000000000e+00,5.000000000000000000e+01,6.000000000000000000e+00,3.598137181816169709e-03
