1.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.661150729355153288e+00
1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.730363949601786189e-01
1.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,1.045506804981181048e+01
1.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,4.677185728270139009e+00
1.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,9.060956794646781276e+00
1.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,4.495559826929055980e+00
1.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,8.071159765823926691e+00
1.000000000000000000e+00,4.000000000000000000e+01,2.000000000000000000e+00,2.618216631658110582e+00
1.000000000000000000e+00,9.700000000000000000e+01,1.000000000000000000e+00,6.934370402111964538e+00
1.000000000000000000e+00,9.700000000000000000e+01,2.000000000000000000e+00,2.080354487178255773e+00
2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.708736102698937387e+00
2.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,1.775433840180218548e+00
2.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,9.955743931711204198e+00
2.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,4.567233620739203914e+00
2.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,9.340113230144826417e+00
2.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.703871236915206033e+00
2.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,8.037832749670981158e+00
2.000000000000000000e+00,4.000000000000000000e+01,2.000000000000000000e+00,1.883935721131026586e+00
2.000000000000000000e+00,9.700000000000000000e+01,1.000000000000000000e+00,6.178963298113951730e+00
2.000000000000000000e+00,9.700000000000000000e+01,2.000000000000000000e+00,1.138273959486063580e+00
3.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,9.442161966428072262e+00
3.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.552699297809086332e-01
3.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,1.117452228981502849e+01
3.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,5.323892287917151300e+00
3.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,9.905540450906864081e+00
3.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,1.739043752696428191e+00
3.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,8.132875139341228632e+00
3.000000000000000000e+00,4.000000000000000000e+01,2.000000000000000000e+00,3.180258897676012886e+00
3.000000000000000000e+00,9.700000000000000000e+01,1.000000000000000000e+00,6.202008366017529362e+00
3.000000000000000000e+00,9.700000000000000000e+01,2.000000000000000000e+00,1.456641130922178951e+00
4.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,9.882333699616841827e+00
4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.430249434476035919e+00
4.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,1.061774363632723350e+01
4.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,4.371006743376010917e+00
4.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,8.759430925388157263e+00
4.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,2.941542627584329495e+00
4.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,7.616886229106879291e+00
4.000000000000000000e+00,4.000000000000000000e+01,2.000000000000000000e+00,2.598898121896850988e+00
4.000000000000000000e+00,9.700000000000000000e+01,1.000000000000000000e+00,6.036235537008991514e+00
4.000000000000000000e+00,9.700000000000000000e+01,2.000000000000000000e+00,1.064703272191547478e+00
5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,8.606770316384817932e+00
5.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,7.860564959044914479e-01
5.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,1.040661114180801583e+01
5.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,4.279419472002103930e+00
5.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,9.550564008139621919e+00
5.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,4.519769351590957385e+00
5.000000000000000000e+00,4.000000000000000000e+01,1.000000000000000000e+00,8.198934426252312946e+00
5.000000000000000000e+00,4.000000000000000000e+01,2.000000000000000000e+00,1.204596676275440759e+00
5.000000000000000000e+00,9.700000000000000000e+01,1.000000000000000000e+00,7.452910380937882273e+00
5.000000000000000000e+00,9.700000000000000000e+01,2.000000000000000000e+00,2.364772588968766964e+00
6.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,1.005225297666024353e+01
6.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,2.383654470649402501e+00
6.000000000000000000e+00,1.300000000000000000e+01,1.000000000000000000e+00,1.206583523541131342e+01
6.000000000000000000e+00,1.300000000000000000e+01,2.000000000000000000e+00,5.596324637032768834e+00
6.000000000000000000e+00,2.000000000000000000e+01,1.000000000000000000e+00,1.039152854678260240e+01
6.000000000000000000e+00,2.000000000000000000e+01,2.000000000000000000e+00,4.713927233111633974e+00
