1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.845415051636607018e+00
1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.445711342498428920e+00
1.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,4.489543828671094694e+00
1.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,3.003788874388993779e+00
1.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,3.445115764107040235e+00
1.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,1.253974655815458750e+00
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.214108164548433955e+00
2.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.576880105492566519e+00
2.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,2.348339027723781225e+00
2.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,4.907065278226978577e+00
2.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,1.692165850284743644e+00
2.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,2.925144202260808957e+00
3.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.062855553376995665e+00
3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.817445903986513844e+00
3.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,3.687902015104446374e+00
3.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,4.194518695679919418e+00
3.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,2.867527406312861071e+00
3.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,3.711532491273879408e+00
4.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.378013823772044510e+00
4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.174713275103388188e+00
4.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,3.482838580052471489e+00
4.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,7.009616937031285744e+00
4.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,2.823566414265400226e+00
4.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,3.299438431641428693e+00
5.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.636077059357854857e+00
5.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.841233054038155625e+00
5.000000000000000000e+00,5.000000000000000000e+01,1.000000000000000000e+00,3.210844293936819582e+00
5.000000000000000000e+00,5.000000000000000000e+01,2.000000000000000000e+00,4.676012568246126655e+00
5.000000000000000000e+00,1.000000000000000000e+02,1.000000000000000000e+00,2.235506275979440183e+00
5.000000000000000000e+00,1.000000000000000000e+02,2.000000000000000000e+00,4.779929254653297654e+00
